This file contains the synthetic VIX futures returns used in the paper 'Risk Premia and the VIX Term Structure' by Travis Johnson,,,,,,
The dates are in YYYYMMDD format,,,,,,
r_K^{var. swap} gives the daily return of a constant-maturity variance swap with target maturity K months,,,,,,
Returns are in percent,,,,,,
,,,,,,
Date,r_1^{var. swap},r_2^{var. swap},r_3^{var. swap},r_6^{var. swap},r_9^{var. swap},r_12^{var. swap}
20020225,-8.155,-1.822,-2.06,-0.3,-0.229,-0.345
20020226,-5.684,-3.011,-0.226,-0.278,0.464,0.41
20020227,-6.707,-3.036,-2.588,-1.881,-0.431,-0.655
20020228,-1.707,-1.713,-0.63,0.012,-0.398,0.131
20020301,8.745,-2.015,-3.025,-2.082,-1.735,-1.51
20020304,5.096,1.097,1.222,-2.102,-1.103,-1.183
20020305,-8.295,-4.336,-3.036,-0.702,-1.251,-2.304
20020306,4.752,-3.286,-4.294,-3.416,-2.394,-1.504
20020307,-4.207,1.42,1.413,1.35,0.872,0.642
20020308,-9.68,-3.349,-2.513,-2.556,-2.602,-1.927
20020311,-13.188,-4.553,-3.005,-2.073,-1.99,-0.704
20020312,-8.646,-6.305,-4.12,-2.233,-1.325,-1.6
20020313,-2.23,0.647,2.187,0.373,1.437,0.821
20020314,-5.481,-3.073,-2.32,-0.948,-0.615,-0.554
20020315,-6.294,-4.542,-4.009,-4.164,-3.679,-2.665
20020318,-3.639,-3.239,-3.012,-1.206,-0.681,-0.698
20020319,-8.798,-4.131,-2.831,-2.086,-2.767,-1.594
20020320,7.923,3.469,3.467,4.067,1.399,0.063
20020321,-6.397,-4.04,-2.568,-1.425,-0.677,-1.277
20020322,-7.722,-4.38,-3.971,-3.098,-2.027,-1.219
20020325,-1.926,-4.545,0.015,0.751,-0.606,-1.22
20020326,-4.635,-3.284,-4.138,-4.202,-2.461,-3.031
20020327,-7.565,-3.63,-4.316,-2.188,-2.254,-1.405
20020328,-6.521,-4.469,-4.887,-2.76,-3.118,-2.695
20020401,-0.846,1.565,5.306,3.095,2.121,0.472
20020402,-1.211,1.013,2.077,1.017,3.024,3.353
20020403,1.936,3.65,2.758,3.597,2.153,2.536
20020404,-4.456,0.275,2.802,2.217,2.629,1.447
20020405,-12.886,-6.05,-2.324,-3.3,-2.61,-2.576
20020408,-6.79,-3.248,-2.982,-0.057,0.223,0.082
20020409,-3.834,-2.304,-1.146,-1.047,-1.315,0.359
20020410,-4.683,-5.218,-4.522,-2.953,-1.856,-2.405
20020411,50.048,27.366,21.962,12.231,6.398,5.203
20020412,-11.077,-8.911,-8.228,-1.951,-0.547,0.452
20020415,-10.024,-3.171,1.576,-2.3,-1.946,-1.218
20020416,-3.667,-4.276,-4.906,-6.706,-6.178,-4.928
20020417,-0.329,-1.437,-2.581,-1.461,-1.415,-1.846
20020418,7.616,3.604,-0.54,3.869,3.052,2.091
20020419,-12.282,-7.162,-1.871,-5.769,-5.412,-4.185
20020422,18.425,10.848,3.018,4.933,3.854,2.265
20020423,-1.144,-0.852,0.35,1.493,0.553,0.704
20020424,5.747,3.506,2.373,3.174,3.182,1.554
20020425,-2.154,-1.533,1.245,0.416,0.562,0.33
20020426,18.956,14.129,2.478,4.194,4.568,4.932
20020429,-3.505,-0.047,3.173,1.729,1.809,2.232
20020430,-15.53,-8.121,-4.269,-3.165,-2.726,-2.291
20020501,-10.168,-8.413,-8.222,-4.978,-2.63,-1.695
20020502,-5.818,-2.366,-2.499,-0.668,-0.298,-0.06
20020503,0.888,0.724,0.147,1.148,1.886,1.328
20020506,13.422,5.57,5.363,5.622,5.161,3.813
20020507,-6.291,-3.28,-3.967,-1.01,-0.688,-0.374
20020508,52.844,13.432,10.115,2.398,-2.292,-0.518
20020509,6.326,5.949,4.773,3.108,2.403,1.657
20020510,4.563,5.765,6.498,7.368,5.566,5.032
20020513,37.316,-8.718,-7.887,-5.388,-3.072,-1.602
20020514,-0.092,-7.618,-7.753,-5.602,-5.755,-5.446
20020515,-4.691,-4.244,-2.921,-1.283,-0.8,-0.055
20020516,-8.276,-3.305,-2.226,-0.955,-0.598,-1.061
20020517,-7.458,-2.805,-3.405,-4.262,-4.086,-3.18
20020520,7.211,6.661,5.814,4.412,4.075,3.041
20020521,6.367,3.337,4.488,3.941,4.27,4.119
20020522,-6.594,-3.348,-2.435,-1.32,-0.997,-0.827
20020523,-10.482,-5.11,-3.939,-2.628,-1.905,-1.887
20020524,5.769,2.088,2.014,3.509,3.712,2.939
20020528,-1.976,0.392,0.616,0.769,0.64,0.41
20020529,-3.91,0.128,1.248,1.38,1.309,1.035
20020530,-1.646,0.439,0.383,0.812,1.222,1.197
20020531,-8.404,-3.893,-1.923,-0.326,0.264,0.423
20020603,33.757,16.922,11.811,8.556,8.882,7.27
20020604,2.739,0.521,-0.324,-0.308,-0.031,-0.387
20020605,-11.049,-6.224,-4.932,-4.097,-3.338,-3.019
20020606,22.827,12.524,9.835,6.777,5.029,3.498
20020607,-8.923,-3.625,-2.664,-1.634,-0.895,-0.81
20020610,-9.857,-5.394,-4.192,-2.124,-1.379,-0.921
20020611,5.591,6.96,6.447,4.717,3.936,2.92
20020612,-3.157,0.553,1.027,1.429,1.569,1.187
20020613,3.041,2.034,2.655,2.785,3.561,3.097
20020614,4.275,2.748,2.043,1.098,1.102,0.778
20020617,2.039,-0.363,-2.201,-2.397,-2.233,-0.683
20020618,-8.433,-3.918,-4.978,-2.149,-1.737,-1.462
20020619,27.095,12.438,16.97,9.088,10.198,7.777
20020620,6.466,2.903,5.704,3.087,2.721,3.029
20020621,-3.213,-5.323,-3.818,-3.69,-1.496,-2.021
20020624,-12.659,-5.677,-4.986,-1.135,-1.981,-0.963
20020625,15.731,10.055,6.73,3.484,1.618,-0.271
20020626,0.311,0.662,0.148,-1.681,-1.981,-2.05
20020627,-9.86,-2.882,-9.838,-5.071,-4.095,-2.763
20020628,-9.722,-5.016,-4.74,-3.895,-3.714,-2.484
20020701,7.357,4.732,8.095,2.593,1.339,0.211
20020702,14.677,10.626,14.671,4.975,5.705,7.773
20020703,1.008,3.75,4.021,2.695,0.924,0.554
20020705,6.798,0.19,-2.814,-3.243,-2.492,0.438
20020708,-0.925,1.377,4.591,1.507,0.475,0.691
20020709,16.476,14.711,14.756,8.056,6.023,3.552
20020710,42.201,25.816,14.824,9.987,7.845,0.964
20020711,-4.467,1.047,5.046,1.55,-2.714,1.5
20020712,-7.59,-2.067,-0.623,-1.812,1.239,-2.166
20020715,1.259,2.134,0.175,3.776,3.447,2.347
20020716,4.151,3.86,3.559,1.326,0.127,0.554
20020717,-7.253,-3.881,-0.395,-1.924,-0.326,-0.535
20020718,2.413,1.077,-0.305,1.314,-1.746,-4.089
20020719,19.689,15.767,11.715,6.925,3.159,0.198
20020722,9.319,14.247,19.338,1.102,-2.278,0.906
20020723,10.448,8.589,-1.905,3.549,1.122,3.308
20020724,17.342,11.4,26.613,2.48,5.67,-0.136
20020725,-4.496,2.172,1.018,3.01,1.191,-1.273
20020726,-15.05,-9.173,-4.315,-5.243,-3.497,-4.315
20020729,1.21,-4.612,-7.358,-5.387,-4.026,-3.791
20020730,-0.905,-0.034,3.447,4.883,4.792,0.896
20020731,-2.911,0.129,3.489,3.129,3.116,5.755
20020801,39.375,24.474,20.771,17.654,15.192,14.147
20020802,18.71,23.687,19.337,19.879,16.126,14.646
20020805,17.646,14.988,8.748,7.917,5.736,5.154
20020806,-7.074,-6.014,-2.521,-5.4,-3.336,-1.62
20020807,-14.063,-8.126,-5.314,-4.206,-3.847,-3.644
20020808,-1.811,-6.324,-7.228,-6.582,-6.28,-6.035
20020809,-9.717,-2.921,-1.937,-0.328,0.153,0.019
20020812,-2.19,3.009,3.412,3.963,4.379,3.99
20020813,-6.571,-3.628,-2.144,-1.141,0.456,1.652
20020814,-10.45,-9.66,-8.683,-6.787,-7.318,-6.562
20020815,-17.873,-12.855,-10.579,-7.28,-6.471,-5.286
20020816,-4.475,-3.979,-3.015,0.845,3.198,2.143
20020819,-3.413,-1.398,-2.817,-4.134,-4.728,-4.263
20020820,1.942,-0.81,1.037,2.252,3.007,3.029
20020821,-7.718,-1.127,-1.611,-1.46,-1.683,-1.412
20020822,-3.176,-2.294,-0.039,0.493,-0.538,-0.417
20020823,15.561,7.289,4.389,4.591,5.849,4.615
20020826,-8.666,-1.086,1.038,1.059,0.755,1.353
20020827,-3.189,0.557,1.405,1.747,1.788,2.03
20020828,25.398,15.032,13.821,10.991,11.294,10.167
20020829,-1.948,1.204,2.284,0.61,-0.108,0.232
20020830,-10.747,-5.156,-2.609,1.054,0.915,-0.452
20020903,48.201,23.545,19.21,13.694,11.282,10.13
20020904,-12.9,-7.112,-6.171,-3.323,-2.113,-1.83
20020905,1.913,3.061,3.199,1.661,2.712,2.21
20020906,-11.615,-5.87,-4.969,-3.632,-2.941,-2.234
20020909,-10.722,-4.873,-3.667,-2.043,-1.075,-1.192
20020910,-10.105,-6.934,-4.667,-1.737,-0.801,-0.183
20020911,-4.043,-0.919,-1.014,-1.626,-2.249,-1.826
20020912,11.631,7.404,7.272,4.496,4.052,3.451
20020913,-12.952,-4.303,-2.885,-0.106,0.932,0.612
20020916,-10.904,-2.755,-2.473,-1.374,-1.147,-0.78
20020917,7.391,3.057,4.491,2.685,1.699,1.19
20020918,-2.824,-1.017,-0.001,0.657,2.417,1.514
20020919,12.984,9.796,9.162,6.941,5.957,4.919
20020920,-9.747,-6.736,-5.296,-3.225,-1.065,-0.703
20020923,-6.822,-3.987,-0.237,-0.901,-0.153,-0.263
20020924,-0.038,3.305,5.422,3.495,5.127,3.064
20020925,-9.537,-3.837,-6.264,-0.623,-1.994,0.162
20020926,-12.435,-7.181,-7.444,-2.99,-1.968,0.197
20020927,19.69,11.275,10.818,8.244,5.508,5.19
20020930,0.959,0.087,2.605,0.756,0.998,0.269
20021001,9.041,-3.491,-5.93,-6.012,-5.067,-4.528
20021002,22.147,13.596,13.031,9.817,7.58,6.161
20021003,0.481,2.394,3.692,2.529,2.239,2.884
20021004,-0.61,0.248,2.825,-0.023,0.531,-0.428
20021007,4.937,6.915,6.922,5.888,4.599,3.913
20021008,-5.772,-3.995,-3.923,-2.664,-1.849,-1.186
20021009,10.828,7.076,5.801,1.868,1.191,0.783
20021010,-2.997,-5.629,-7.223,-4.221,-3.182,-2.784
20021011,0.675,-6.412,-9.192,-5.535,-4.688,-4.022
20021014,-7.467,-3.519,-2.451,-1.244,-0.387,-0.253
20021015,6.284,-0.802,-8.124,-1.417,-2.405,-2.478
20021016,11.661,8.581,5.397,4.342,3.771,3.136
20021017,-9.253,-8.563,-7.849,-5.264,-4.561,-3.923
20021018,-5.119,-4.179,-3.208,-1.63,-0.578,0.527
20021021,-8.279,-5.145,-1.907,-1.832,-1.45,-2.213
20021022,-0.921,-0.736,-0.666,-0.518,-1.002,-0.591
20021023,-6.689,-3.3,-1.902,-2.044,-1.907,-1.32
20021024,0.11,-0.112,-1.652,-2.011,-1.025,0.062
20021025,-21.014,-14.001,-11.244,-8.283,-7.088,-6.621
20021028,-8.76,-5.68,-3.211,-3.103,-2.738,-1.577
20021029,1.799,1.164,0.022,0.643,0.378,-0.172
20021030,-8.517,-5.014,-3.137,-3.527,-2.198,-0.695
20021031,-7.72,-5.528,-4.298,-3.502,-3.244,-2.772
20021101,-9.759,-6.326,-4.154,-3.553,-2.755,-2.239
20021104,0.967,-1.093,-0.582,0.421,0.372,0.316
20021105,2.981,1.472,-0.726,1.496,0.633,0.052
20021106,-8.616,-0.805,1.883,-0.494,-0.313,-1.068
20021107,3.707,3.084,-0.195,0.726,1.289,2.712
20021108,-9.326,-1.422,1.039,3.357,2.508,1.423
20021111,-3.452,1.677,1.689,1.941,2.434,2.188
20021112,-6.156,-4.426,-3.298,-1.642,-0.955,-0.426
20021113,1.526,2.932,3.56,3.244,2.249,3.366
20021114,-12.817,-8.804,-7.479,-5.496,-4.039,-4.182
20021115,-14.932,-12.673,-9.923,-5.569,-4.023,-3.359
20021118,-2.799,-1.825,-1.304,0.595,1.331,0.55
20021119,-7.817,-3.252,-3.286,-0.808,-0.793,-0.213
20021120,-5.736,-4.054,-3.498,-4.56,-3.099,-3.153
20021121,2.553,0.212,-2.665,-4.994,-4.877,-4.089
20021122,-8.337,-1.678,-1.006,-0.269,-0.176,-0.468
20021125,-4.115,-0.705,-0.9,-1.276,-1.158,-1.086
20021126,16.52,11.492,9.533,8.577,6.581,5.61
20021127,24.752,12.869,5.496,1.904,0.451,0.277
20021129,-6.115,-1.378,1.278,0.442,0.907,1.155
20021202,-14.476,-7.164,-2.725,-0.863,-0.078,-0.122
20021203,3.815,5.252,4.245,3.319,2.619,2.096
20021204,-0.143,0.066,1.094,1.276,2.126,2.342
20021205,2.1,3.226,4.507,4.129,3.187,2.606
20021206,-9.655,-5.734,-4.012,-2.618,-1.794,-1.524
20021209,6.835,6.282,8.312,7.489,6.271,5.414
20021210,-8.255,-4.958,-5.709,-4.605,-3.742,-3.149
20021211,-9.797,-5.675,-3.761,-1.968,-1.413,-1.117
20021212,-10.569,-5.772,-4.255,-3.693,-1.796,-1.112
20021213,7.589,5.637,5.153,4.327,1.523,1.355
20021216,-0.367,-5.861,-6.427,-5.825,-4.532,-3.204
20021217,-1.133,-1.321,-1.263,-0.228,-0.455,-0.067
20021218,7.894,7.697,9.609,8.16,6.099,4.759
20021219,7.655,7.391,8.071,6.995,6.449,5.985
20021220,-18.385,-9.922,-6.657,-7.541,-4.769,-3.846
20021223,-10.391,-6.009,-5.79,-2.796,-3.822,-3.121
20021224,-4.792,-2.997,-1.157,1.376,1.967,0.776
20021226,-4.135,-1.529,-0.624,-1.628,-1.515,-0.34
20021227,15.439,8.958,13.525,7.458,6.6,7.251
20021230,-8.96,-3.046,-1.606,-1.609,-0.44,-1.53
20021231,-11.866,-3.01,-0.83,0.361,-1.694,-3.379
20030102,-1.744,-9.627,-6.429,-7.159,-4.358,-2.833
20030103,-11.758,-7.501,-4.537,-4.674,-3.795,-1.775
20030106,2.535,-1.928,-7.677,-2.113,-0.413,-0.933
20030107,-7.257,-1.385,0.732,0.968,0.245,0.087
20030108,-2.104,-1.934,4.122,-0.071,-1.023,1.115
20030109,-3.05,-4.13,-7.196,-3.49,-1.923,-2.011
20030110,-6.178,-2.391,-1.005,-0.334,-0.773,-0.364
20030113,-9.923,-4.429,-2.744,-0.56,0.223,-0.058
20030114,-5.305,-1.833,1.755,-1.506,-2.279,-2.786
20030115,0.189,0.942,1.721,1.906,2.331,2.775
20030116,-5.998,-3.262,-0.435,-1.174,-1.131,-0.019
20030117,-1.918,3.46,9.016,0.076,0.243,-0.434
20030121,3.431,4.57,5.748,3.899,3.338,2.624
20030122,5.758,3.83,4.635,4.357,3.716,3.018
20030123,-10.262,-6.305,-5.016,-3.883,-2.434,-0.97
20030124,33.344,14.947,11.781,9.375,7.082,5.733
20030127,12.882,12.52,9.759,7.194,5.534,4.563
20030128,-15.714,-9.004,-6.975,-6.282,-4.539,-3.778
20030129,-4.37,-0.641,1.105,1.185,0.577,0.576
20030130,3.449,6.291,4.739,4.439,3.457,2.065
20030131,-0.081,-1.078,1.932,-0.346,-0.358,-0.035
20030203,-12.274,-9.748,-5.552,-4.35,-3.69,-3.281
20030204,5.614,6.964,5.71,4.857,4.124,3.381
20030205,-4.123,-0.788,-1.074,-0.762,-0.413,-0.102
20030206,-3.048,0.907,0.47,0.19,0.07,0.115
20030207,1.173,2.782,2.32,2.235,1.76,1.569
20030210,-13.316,-7.226,-5.781,-4.391,-3.2,-2.556
20030211,-7.032,-3.946,-2.878,-1.569,-1.112,-0.84
20030212,3.401,2.946,3.132,2.618,1.809,1.429
20030213,-9.988,-7.637,-7.141,-5.877,-4.824,-4.302
20030214,-4.365,-3.158,-3.342,-4.431,-4.56,-4.784
20030218,-16.396,-9.721,-8.873,-7.062,-5.541,-5.13
20030219,-1.767,-0.34,0.209,0.213,0.02,0.233
20030220,-4.652,-4.144,-2.865,-0.816,-0.346,-0.311
20030221,-4.451,-3.076,-3.678,-3.311,-2.83,-2.304
20030224,2.792,-0.984,1.376,2.017,1.507,1.204
20030225,-4.593,0.249,-0.019,0.166,0.099,-0.104
20030226,-0.873,0.65,2.388,2.27,2.396,2.323
20030227,-9.901,-6.714,-4.558,-3.201,-1.396,-0.712
20030228,-7.679,-5.688,-4.487,-3.697,-2.654,-1.942
20030303,-7.378,-4.789,-3.217,-2.547,-2.002,-1.707
20030304,8.918,6.997,5.986,5.103,4.372,3.667
20030305,-8.83,-3.726,-3.321,-2.598,-2.354,-1.998
20030306,3.264,3.064,1.517,0.805,0.507,-0.115
20030307,-4.421,-0.066,0.667,0.811,1.147,0.994
20030310,10.541,9.393,8.894,6.121,2.064,1.752
20030311,-2.08,1.694,1.53,1.081,0.98,1.004
20030312,-2.458,-0.006,0.51,1.252,1.765,1.322
20030313,2.824,-1.815,-4.608,-4.603,-4.692,-4.207
20030314,-8.177,-2.984,-2.045,-2.678,-2.316,-1.527
20030317,19.491,6.471,1.955,-0.257,-1.815,-2.334
20030318,-11.12,-7.284,-5.59,-4.221,-4.631,-2.722
20030319,7.275,7.385,3.219,3.82,4.396,1.374
20030320,-9.319,-7.474,-4.735,-5.743,-4.51,-2.711
20030321,-6.117,1.732,-6.409,-2.084,-1.887,-3.569
20030324,13.045,7.753,8.052,3.721,2.784,2.631
20030325,-10.835,-7.095,-8.175,-5.427,-4.896,-3.649
20030326,-8.152,-4.63,-2.036,-1.634,-1.037,-1.015
20030327,-5.564,-1.912,-0.454,-0.126,-0.117,0.312
20030328,-6.691,-2.992,-0.805,-1.404,-0.623,-0.736
20030331,1.841,2.966,6.044,3.486,2.367,1.211
20030401,-5.931,-3.114,-3.979,-2.686,-1.857,-1.201
20030402,10.526,1.644,1.686,-1.179,-0.998,0.532
20030403,-2.728,-0.979,1.248,0.231,-0.562,-0.622
20030404,1.715,2.377,0.168,1.568,0.515,0.745
20030407,-16.597,-8.411,-5.035,-3.69,-2.505,-1.902
20030408,-11.567,-7.185,-3.952,-3.429,-1.879,-1.431
20030409,-2.569,-0.351,1.448,1.812,2.36,0.432
20030410,-13.134,-9.707,-8.416,-5.198,-5.299,-4.635
20030411,-14.442,-7.54,-4.346,-2.907,-2.304,-1.95
20030414,1.563,-5.773,-4.193,-4.235,-3.454,-2.57
20030415,-6.731,-5.034,-3.28,-3.726,-2.57,-2.303
20030416,1.682,0.709,-0.297,0.698,0.768,0.37
20030417,-4.805,-4.146,-3.466,-3.064,-2.408,-1.165
20030421,-11.111,-6.523,-1.782,-4.321,-3.818,-2.562
20030422,0.174,-5.067,-4.137,-3.897,-3.206,-2.856
20030423,0.252,0.452,0.258,-1.742,-1.95,-1.769
20030424,-7.593,-3.818,-2.509,-0.475,-0.604,-0.638
20030425,1.46,4.984,0.561,2.132,3.158,3.674
20030428,5.944,-2.376,6.111,0.959,-0.285,-2.074
20030429,-3.002,-0.908,-1.396,0.313,0.296,1.25
20030430,-1.802,0.318,0.015,0.195,0.899,0.428
20030501,-0.167,0.345,4.024,1.879,0.657,-0.348
20030502,-1.845,-3.881,2.429,-1.921,-1.626,-0.81
20030505,-10.43,-5.191,-7.235,-4.117,-2.497,-0.912
20030506,-2.587,-2.204,-0.067,1.086,-0.026,-1.405
20030507,-5.444,-0.115,0.453,0.987,0.66,1.015
20030508,-2.794,0.662,0.454,0.735,2.075,1.237
20030509,-9.931,-3.514,-0.357,-0.752,-1.349,-0.684
20030512,-0.512,-5.822,-6.151,-6.188,-5.195,-4.856
20030513,0.79,-1.12,-1.082,-0.314,-0.094,0.854
20030514,-3.094,-1.11,0.244,2.194,1.244,0.05
20030515,-8.42,-2.803,-2.475,-2.705,-1.164,-1.136
20030516,-11.654,-9.613,-7.286,-3.282,-2.685,-2.098
20030519,25.594,12.009,10.096,7.923,6.418,6.541
20030520,4.362,3.799,4.369,3.804,2.982,2.519
20030521,-4.21,0.413,0.871,1.201,1.106,0.707
20030522,-13.07,-4.187,-2.738,-2.646,-1.725,-1.819
20030523,-9.355,-6.548,-4.957,-3.217,-2.755,-2.219
20030527,8.931,3.867,1.358,-1.138,-1.516,-1.942
20030528,-4.085,-2.185,-1.134,-1.087,-1.123,-1.201
20030529,-1.634,-0.252,-0.281,-0.343,-0.425,-0.258
20030530,-0.139,-1.226,1.203,-2.408,-1.707,-2.378
20030602,2.448,1.898,1.087,0.308,-0.874,-0.867
20030603,-2.57,0.423,0.632,-0.223,-0.358,-0.65
20030604,7.656,3.521,2.662,0.78,-0.084,-0.294
20030605,-1.258,1.738,1.584,0.797,0.68,0.207
20030606,-0.812,1.918,1.692,1.646,0.769,0.621
20030609,-4.787,-0.339,1.333,1.47,1.851,1.708
20030610,-12.337,-8.97,-7.277,-3.959,-3.818,-3.606
20030611,-0.047,-1.452,-2.491,-2.972,-3.075,-2.913
20030612,-2.671,-0.967,-1.432,0.217,0.389,0.32
20030613,-0.747,1.755,2.972,3.1,3.019,1.599
20030616,10.261,1.496,-4.516,-3.413,-3.829,-3.664
20030617,-4.358,-0.821,-0.705,0.103,0.493,0.605
20030618,-4.833,-2.406,-2.128,-0.843,-0.59,-0.756
20030619,-2.216,1.084,0.832,1.217,0.178,0.44
20030620,-8.344,-6.309,-2.858,-3.213,-2.287,-3.142
20030623,3.383,1.167,2.431,2.897,2.838,2.878
20030624,-0.684,0.159,2.507,1.32,0.164,1.353
20030625,-2.648,0.092,1.935,1.331,2.153,1.529
20030626,-2.764,-0.883,-1.896,-2.659,-2.631,-1.93
20030627,-6.395,-1.419,2.396,1.836,2.759,1.594
20030630,-6.284,-4.51,-2.8,-1.168,-0.273,0.179
20030701,0.434,1.457,1.018,0.453,-0.641,-0.717
20030702,-0.149,-3.288,-1.971,-0.319,-1.866,-2.221
20030703,-0.681,0.137,1.506,0.617,2.063,2.294
20030707,10.222,-0.166,-2.944,-2.41,-2.527,-3.088
20030708,-7.439,-4.27,-1.672,-0.866,-1.275,-0.823
20030709,-7.743,-2.9,0.142,-0.496,0.177,-0.443
20030710,-2.701,1.338,4.093,1.64,1.574,2.647
20030711,-2.754,-5.09,-7.423,-2.741,-1.578,-1.735
20030714,0.696,-0.257,-3.592,-0.744,-0.973,-1.372
20030715,-5.276,-2.09,1.201,0.262,0.458,-0.217
20030716,-1.636,0.621,2.953,1.461,1.032,0.674
20030717,8.129,5.449,2.679,1.672,1.834,1.672
20030718,-10.542,-9.355,-8.128,-4.642,-4.053,-3.766
20030721,0.309,1.768,3.276,1.085,1.644,2.52
20030722,-5.146,-3.593,-0.161,-2.973,-1.414,-1.484
20030723,-8.228,-4.787,-4.156,-2.087,-1.102,0.24
20030724,-2.909,-1.247,-1.774,-0.507,0.661,0.289
20030725,0.789,-3.574,0.376,-3.198,-2.316,0.02
20030728,-6.082,-4.354,-0.867,-1.35,-1.13,-1.323
20030729,-2.879,0.332,-0.288,-0.202,0.282,0.522
20030730,-2.511,-0.098,0.274,0.749,0.411,0.215
20030731,4.148,3.682,4.196,2.126,2.021,1.901
20030801,6.929,10.926,8.75,8.718,6.618,6.302
20030804,-10.51,-0.883,2.053,1.908,2.43,2.284
20030805,29.817,18.92,8.575,12.655,10.087,8.818
20030806,-15.33,-8.01,-5.59,-3.264,-1.498,-0.791
20030807,-12.237,-8.175,-7.103,-5.639,-5.154,-5.204
20030808,-8.997,-4.02,-2.681,-2.841,-2.527,-2.318
20030811,-9.839,-3.842,-2.504,-1.518,-0.906,-0.786
20030812,-15.153,-11.595,-9.431,-6.033,-4.981,-4.783
20030813,0.147,0.453,1.029,1.462,1.213,1.133
20030814,-2.601,-2.401,-1.479,0.054,0.303,0.292
20030815,-6.578,-1.856,-0.736,-0.15,-0.045,0.454
20030818,-8.824,-5.748,-4.467,-2.814,-2.807,-2.147
20030819,-6.602,-1.379,-1.908,-0.258,-0.34,-0.704
20030820,-4.317,-4.256,-0.021,-0.855,0.927,1.473
20030821,-3.977,-1.651,-3.389,-1.603,-1.379,-1.705
20030822,2.379,2.409,3.447,1.621,1.117,0.591
20030825,-1.761,-2.745,-3.422,-0.486,0.018,0.329
20030826,-3.811,1.643,2.792,2.018,2.184,2.102
20030827,-7.984,-5.2,-2.425,-1.128,-0.802,-0.209
20030828,-9.93,-5.041,-3.643,-2.462,-0.724,-0.9
20030829,-1.377,-1.996,-2.076,-0.984,-3.223,-3.079
20030902,2.579,-4.682,-4.593,-2.642,-1.21,-1.075
20030903,2.468,3.439,2.67,-0.04,0.889,0.776
20030904,-12.761,-7.609,-4.781,-1.683,-0.77,-0.292
20030905,-12.386,-4.375,-2.001,-3.061,-2.358,-0.835
20030908,-4.122,-3.927,-3.261,-0.249,-2.062,-1.833
20030909,3.561,5.282,4.972,2.343,2.299,1.035
20030910,5.681,7.025,5.197,5.792,4.347,4.081
20030911,-10.659,-6.486,-3.627,-1.71,0.596,0.876
20030912,-9.847,-5.349,-2.165,-0.708,-2.338,-1.775
20030915,-6.123,-1.111,-0.592,-1.047,-0.576,-0.251
20030916,-5.703,-6.089,-6.273,-4.684,-2.832,-3.02
20030917,-3.936,-1.135,-1.108,-0.06,-1.015,-1.177
20030918,-2.327,-6.766,-5.197,-3.365,-2.646,-1.963
20030919,-4.786,-3.132,-2.163,0.327,0.388,-0.148
20030922,9.945,8.733,6.804,5.537,5.156,4.55
20030923,-4.915,-2.182,-1.29,0.357,0.655,0.799
20030924,24.749,19.216,11.272,7.42,5.765,3.402
20030925,7.259,7.903,7.904,6.601,5.218,2.198
20030926,-6.546,-1.096,0.673,0.88,0.216,1.356
20030929,-13.621,-10.543,-7.516,-3.719,-2.347,-1.5
20030930,7.669,5.371,3.936,4,2.609,2.274
20031001,-2.638,-6.453,-6.217,-4.291,-3.428,-1.139
20031002,-7.303,-4.552,-4.477,-2.21,-1.794,-1.135
20031003,-13.403,-8.677,-5.658,-4.399,-3.325,-3.184
20031006,-11.688,-7.008,-5.822,-4.1,-3.017,-2.296
20031007,-3.358,-2.952,-2.024,-2.441,-2.153,-1.661
20031008,-7.579,-2.253,-1.033,-1.401,-0.923,-0.765
20031009,-9.945,-3.874,-1.379,-2.386,-2.326,-2.101
20031010,-10.526,-6.43,-4.904,-1.48,-1.031,-1.125
20031013,-15.03,-6.297,-2.619,-1.996,-1.584,-0.765
20031014,-5.331,-2.581,0.261,-1.571,-1.261,-1.136
20031015,-1.357,-2.43,-3.539,-1.116,-0.845,-0.834
20031016,-6.201,-4.414,-2.567,-2.467,-1.812,-1.342
20031017,1.728,-0.632,-3.071,-0.567,-0.322,-0.286
20031020,-14.957,-9.669,-4.205,-5.047,-3.751,-2.881
20031021,-9.619,-9.153,-7.721,-4.548,-2.936,-2.366
20031022,13.931,9.943,4.678,4.73,3.031,2.616
20031023,-4.914,-3.079,-2.254,-1.859,-1.086,-1.001
20031024,-4.639,-1.138,0.66,0.605,0.271,0.641
20031027,-8.164,-5.821,-5.748,-2.401,-0.958,-1.264
20031028,-7.334,-9.911,-7.897,-6.291,-5.069,-4.178
20031029,-8.025,-6.067,-2.877,-3.975,-3.308,-2.691
20031030,-4.397,-3.089,-1.97,-1.233,-0.852,-0.865
20031031,-8.647,-6.935,-6.924,-4.338,-4.032,-3.927
20031103,-2.18,-0.068,1.404,0.003,-0.153,0.109
20031104,-5.167,-1.235,0.783,-0.855,-0.486,-0.825
20031105,0.405,0.976,0.513,-0.645,-0.283,0.481
20031106,-3.166,-2.44,-1.63,-0.37,-0.273,-0.535
20031107,-2.148,-1.157,-1.432,-0.413,-0.858,-0.475
20031110,-3.19,0.518,0.47,0.261,0.325,0.143
20031111,-5.704,-1.831,-0.576,0.333,0.152,0.452
20031112,-7.298,-3.922,-3.144,-2.899,-2.577,-3.136
20031113,-8.498,-4.844,-3.91,-2.252,-1.886,-1.55
